record_id,scenario_id,category,scenario_name,predicted_class,ground_truth_class,class_match,outcome,manual_review,predicted_risk,ground_truth_risk,risk_match,indicator_overlap,predicted_indicators,expected_indicators,retrieved_doc_ids,retrieved_scores,model_explanation,model_recommendation,latency_seconds,retries_used,json_valid,strict_schema_valid,error
R073,AUTH_011,AUTH,Failed login activity while connected to public network,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,1.0,failed_logins; public_network,failed_login;public_network,AUTH_005; NET_002; NORMAL_003,16; 16; 15,"Multiple failed login attempts occurred while the device was on a public network, indicating potential unauthorized access attempts.",Verify user credentials and monitor for further suspicious activity.,25.519,0,TRUE,TRUE,
R074,NORMAL_005,NORMAL,Normal file browsing in Documents,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,file_browsing,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is connected to a private network and shows no signs of scanning, failed logins, or suspicious processes.",Continue normal monitoring; no action required.,10.555,0,TRUE,TRUE,
R075,NET_017,NET,Normal browsing on private network with no downloads or scanning,normal,normal,TRUE,TN,,low,low,TRUE,0.5,private_network; no_additional_risky_activity,private_network;browser_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is connected to a private network and shows no signs of scanning, failed logins, or other risky activity.",Continue normal monitoring,11.138,0,TRUE,TRUE,
R076,PERSIST_002,PERSIST,Existing scheduled tasks viewed only,normal,normal,TRUE,TN,,low,low,TRUE,0.5,task_scheduler_viewed; private_network,task_scheduler_viewed;no_persistence_change,NET_001; NORMAL_003; PERSIST_001,18; 17; 16,The user only viewed Task Scheduler on a private network with no changes or other risky activity.,No action required.,12.205,0,TRUE,TRUE,
R077,AUTH_012,AUTH,High failed login count in a short time window,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,high_failed_login_count; failed_logins_attempts,high_failed_login_count;rapid_activity_window,NORMAL_003; NET_001; AUTH_004,19; 17; 16,"The device recorded a high band of failed login attempts, suggesting possible brute‑force activity even though no other risk signals are present.","Review authentication logs, lock the account if necessary, and enable MFA to prevent further unauthorized access",23.027,0,TRUE,TRUE,
R078,NET_010,NET,Network scan run against local authorised test target,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,network_scan; nmap_execution; local_target_scan,network_scan;authorised_local_target,NET_004; PROC_001; NET_001,20; 19; 18,"The user executed nmap against the local host, which is a network scan activity and considered high risk.","Verify that this scan was authorized; if not, block nmap usage and investigate further.",25.138,0,TRUE,TRUE,
R079,USB_017,USB,Authorised USB used to copy a harmless document file,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; basic_app_usage,authorised_usb;usb_file_copied,NET_001; NORMAL_003; PROC_001,16; 16; 9,"The device is connected to a private network, Defender and firewall are enabled, and only routine development tools (code.exe, notepad.exe, powershell.exe) are running with no commands or scripts executed.",No action needed; continue normal monitoring.,14.698,0,TRUE,TRUE,
R080,PERSIST_013,PERSIST,Startup item added while Defender is disabled,abnormal,abnormal,TRUE,TP,,critical,high,FALSE,1.0,defender_disabled; startup_item_added,defender_disabled;startup_item_added,PERSIST_004; SEC_003; PERSIST_005,21; 17; 13,"Defender real‑time protection was disabled while a new startup entry for Notepad was added, combining a security weakening with persistence creation.",Re‑enable Defender immediately and verify or remove the Notepad startup shortcut.,24.359,0,TRUE,TRUE,
R081,AUTH_014,AUTH,Failed login activity combined with suspicious process activity,normal,abnormal,FALSE,FN,,low,critical,FALSE,0.0,isolated failed login; risky processes detected,failed_login;suspicious_command_pattern,SEC_003; AUTH_005; AUTH_002,25; 23; 22,"One failed login with no other risk signals and Defender real‑time protection appears enabled, so the activity is normal.",Continue monitoring for repeated failures or changes to security settings,19.158,0,TRUE,TRUE,
R082,PERSIST_009,PERSIST,Harmless startup shortcut removed after test,normal,normal,TRUE,TN,,low,low,TRUE,1.0,startup_item_removed; cleanup_activity,startup_item_removed;cleanup_activity,PERSIST_004; NORMAL_004; NET_001,23; 17; 16,"The user removed a harmless Notepad shortcut from the startup list, which is typical cleanup activity.",No action needed; confirm removal was intentional.,11.395,0,TRUE,TRUE,
R083,USB_013,USB,USB activity with compressed archive accessed,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,defender_disabled; unknown_usb_with_archive_access,usb_connected;usb_archive_accessed,SEC_003; USB_002; USB_003,18; 18; 16,"Security controls are disabled and an unknown USB drive with a zip archive was accessed, raising concern even though no execution occurred.","Re‑enable Defender and firewall, disconnect the USB device, and run a full system scan.",19.438,0,TRUE,TRUE,
R084,USB_008,USB,USB executable or script accessed in controlled test,abnormal,abnormal,TRUE,TP,,low,high,FALSE,0.0,script_execution; powershell_use,usb_connected;usb_script_or_executable_accessed,NET_001; NORMAL_003; PROC_001,17; 17; 16,"A PowerShell script was executed on the device; while not automatically malicious, it is a potential risk signal that should be verified.",Confirm the script’s source and monitor for any further suspicious activity.,22.79,0,TRUE,TRUE,
R085,PROC_009,PROC,Nmap opened or version checked,normal,abnormal,FALSE,FN,,low,medium,FALSE,0.0,basic_command_use; scanner_version_check,network_scanner_activity,PROC_001; NET_004; NET_001,19; 18; 17,"The user ran nmap --version from a command prompt, which is a harmless version check with no scanning activity.",No action required.,26.222,0,TRUE,TRUE,
R086,PROC_016,PROC,CMD opened and used for a basic directory listing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; basic_terminal_use,cmd_activity;file_browsing,NET_001; NORMAL_003; PROC_001,17; 17; 15,User opened Windows Terminal and ran basic command-line tools on a private network with no other suspicious activity.,No action required; continue normal monitoring.,20.904,0,TRUE,TRUE,
R087,SEC_007,SEC,Firewall setting changed temporarily and restored,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,defender_disabled; realtime_protection_disabled,firewall_configuration_changed;security_setting_restored,SEC_003; AUTH_005; NORMAL_003,25; 20; 20,"Defender real‑time protection is disabled without any supporting benign context, removing a key defense layer.",Re‑enable Defender real‑time protection immediately and investigate why it was turned off.,13.16,0,TRUE,TRUE,
R088,USB_014,USB,USB activity combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,defender_realtime_protection_disabled; suspicious_process_context; usb_activity,usb_connected;suspicious_command_pattern,PROC_001; SEC_003; USB_005,21; 20; 19,"Defender real‑time protection is disabled while suspicious PowerShell activity occurs with USB usage, indicating a high‑risk scenario.",Immediately enable Defender real‑time protection and run a full system scan to investigate the processes.,24.075,0,TRUE,TRUE,
R089,SEC_009,SEC,Defender disabled before controlled download,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; manual_review_realtime_protection_disabled_and_restored,defender_disabled;file_download,SEC_003; AUTH_005; NORMAL_003,25; 19; 19,"Defender real‑time protection was disabled and later restored, removing a key defense layer without evidence of a sanctioned reason, which is high risk.",Re‑enable Defender immediately and review the event to confirm no malicious activity occurred while it was disabled.,15.679,0,TRUE,TRUE,
R090,USB_009,USB,Multiple USB insertion events,normal,abnormal,FALSE,FN,,low,medium,FALSE,0.0,private_network; usb_connected,multiple_usb_connections,NET_001; NORMAL_003; USB_001,16; 16; 10,Device is on a private network and a USB drive was connected without any execution or suspicious activity.,Continue normal monitoring; verify USB device trust if needed.,24.148,0,TRUE,TRUE,
R091,PROC_011,PROC,Unknown executable from Downloads opened in controlled test,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,defender_disabled,executable_execution;unknown_executable,NORMAL_003; SEC_003; NET_001,17; 17; 15,"Microsoft Defender real‑time protection is disabled, removing a key defense layer without any sanctioned context.",Re‑enable Defender real‑time protection immediately and verify configuration.,18.487,0,TRUE,TRUE,
R092,SEC_013,SEC,Defender disabled combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,defender_disabled; suspicious_process_context,powershell_activity;defender_disabled,SEC_003; PROC_005; NORMAL_001,21; 18; 17,"Defender real‑time protection is disabled, removing a key defense layer; the presence of suspicious processes raises concern.",Re‑enable Defender immediately and investigate the running PowerShell and Terminal sessions.,21.002,0,TRUE,TRUE,
R093,NORMAL_013,NORMAL,Normal email or communication activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,communication_app_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is connected to a private network and shows no scanning, failed logins, or other suspicious activity.",Continue normal monitoring,10.162,0,TRUE,TRUE,
R094,PERSIST_003,PERSIST,Services list viewed only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,services_viewed;no_persistence_change,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is on a private network, Defender and firewall are enabled, and there is no evidence of scanning, failed logins, or suspicious processes.",No action needed; continue normal monitoring.,10.715,0,TRUE,TRUE,
R095,PERSIST_006,PERSIST,Harmless scheduled task modified for test,abnormal,abnormal,TRUE,TP,,critical,high,FALSE,0.0,defender real-time protection disabled; scheduled task updated without explanation,scheduled_task_modified,SEC_003; PERSIST_002; PERSIST_003,18; 16; 16,"Defender real‑time protection is turned off and a scheduled task was modified with no clear reason, both high‑risk indicators that could signal malicious activity.",Re‑enable Defender immediately and investigate the scheduled task; run a full system scan.,20.677,0,TRUE,TRUE,
R096,AUTH_016,AUTH,Normal lock and unlock using correct PIN or password,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,screen_lock_activity;successful_login,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is connected to a private network and shows no signs of scanning, failed logins, malware processes, or other suspicious activity.",No action needed; continue normal monitoring.,10.94,0,TRUE,TRUE,
R097,SEC_002,SEC,Defender status checked only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,basic_command_use; private_network_usage,settings_viewed;defender_enabled,NORMAL_003; NET_001; PROC_001,17; 16; 9,The user is running standard development tools on a private network with antivirus and firewall enabled; no suspicious activity detected.,"No action required, continue normal monitoring.",18.536,0,TRUE,TRUE,
R098,PROC_006,PROC,CMD used to check network configuration,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,defender_real_time_disabled,network_configuration_query,SEC_003; PROC_001; PROC_005,20; 15; 15,"Microsoft Defender real‑time protection is turned off, removing a primary defense layer with no evidence of a sanctioned reason.",Re‑enable Defender real‑time protection immediately.,24.978,0,TRUE,TRUE,
R099,PERSIST_017,PERSIST,Startup apps viewed without adding or removing startup items,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,startup_items_viewed;no_persistence_change,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is on a private network, all security services are enabled, and there are no scans, failed logins, or suspicious processes.",Continue normal monitoring,9.907,0,TRUE,TRUE,
R100,PROC_015,PROC,PowerShell opened and closed without running suspicious commands,normal,normal,TRUE,TN,,low,low,TRUE,0.0,basic_command_use; private_network,powershell_activity;no_additional_risky_activity,NET_001; NORMAL_003; PROC_001,17; 17; 16,"The user ran basic PowerShell and terminal sessions on a private network with Defender enabled, showing no suspicious commands or scans.",No action needed; continue normal monitoring.,13.416,0,TRUE,TRUE,
R101,SEC_011,SEC,Defender configuration changed,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,defender_disabled; realtime_protection_disabled,defender_configuration_changed;defender_disabled,SEC_003; PERSIST_005; SEC_004,24; 17; 17,"Defender real‑time protection was disabled without any supporting evidence, which removes a key defense layer.",Re‑enable Defender real‑time protection immediately.,10.592,0,TRUE,TRUE,
R102,PROC_017,PROC,VS Code terminal used for normal development activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,development_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is on a private network, Defender and firewall are enabled, and there is no evidence of scanning, failed logins, or suspicious activity.",Continue normal monitoring,10.956,0,TRUE,TRUE,
R103,NORMAL_007,NORMAL,Normal browser research with multiple tabs,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_process_activity,browser_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is connected to a private network, all security services are enabled, and there are no signs of scanning, failed logins, or suspicious processes.",No action needed; continue normal monitoring.,10.687,0,TRUE,TRUE,
R104,AUTH_013,AUTH,Failed login activity combined with USB activity,normal,abnormal,FALSE,FN,,low,high,FALSE,0.5,isolated_failed_login; no_additional_risky_activity,failed_login;usb_connected,AUTH_002; NORMAL_003; AUTH_004,20; 19; 17,A single failed login attempt on a private network with all security controls enabled is typical user error and poses no threat.,No action needed; continue normal monitoring.,11.383,0,TRUE,TRUE,
R105,PERSIST_014,PERSIST,Service or persistence-related change combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,critical,critical,TRUE,0.0,service_change; defender_real_time_disabled,service_configuration_changed;suspicious_command_pattern,PERSIST_005; NORMAL_003; SEC_003,19; 18; 18,"Defender real‑time protection is disabled while a new service was added, indicating possible persistence installation without defense.",Investigate the service immediately and re‑enable Defender real‑time protection.,22.369,0,TRUE,TRUE,
R106,USB_010,USB,USB activity after failed login activity,normal,abnormal,FALSE,FN,,low,high,FALSE,0.5,isolated_failed_login; no_additional_risky_activity,failed_login;usb_connected,AUTH_002; NORMAL_003; AUTH_004,20; 19; 17,A single failed login with no other suspicious activity is typical user error and poses low risk.,"No action needed, continue normal monitoring.",11.415,0,TRUE,TRUE,
R107,NORMAL_011,NORMAL,Normal media or image viewing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,media_viewing,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is connected to a private network, all security services are enabled, and there is no evidence of scanning, failed logins, or suspicious processes.",No action needed; continue normal monitoring.,10.588,0,TRUE,TRUE,
R108,PROC_013,PROC,PowerShell activity while Defender is disabled,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled,defender_disabled;powershell_activity,SEC_003; AUTH_005; PROC_005,21; 15; 15,"Microsoft Defender real‑time protection is disabled, removing a key defense layer.",Reenable Defender real‑time protection immediately.,12.001,0,TRUE,TRUE,
R109,AUTH_010,AUTH,Failed login activity while CMD is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,repeated_failed_logins; no_successful_login,failed_login;cmd_activity,AUTH_003; NORMAL_003; NET_001,23; 20; 17,"The user had multiple failed login attempts without a successful login, which is suspicious activity.",Reset the password and monitor the account for lockout or further failures.,16.38,0,TRUE,TRUE,
R110,NET_001,NET,Private network normal work session,normal,normal,TRUE,TN,,low,low,TRUE,0.5,private_network; no_additional_risky_activity,private_network;normal_network_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is connected to a private network, has all security services enabled, and shows no scanning, failed logins, or suspicious processes.",No action required,11.909,0,TRUE,TRUE,
R111,USB_003,USB,Authorised USB inserted and normal file copied,normal,normal,TRUE,TN,,low,low,TRUE,0.0,usb_connection; private_network,authorised_usb;usb_file_copied,NET_001; NORMAL_003; USB_002,16; 16; 9,A removable drive was connected but no files were accessed and all security controls are enabled on a private network.,No immediate action required; continue monitoring.,18.767,0,TRUE,TRUE,
R112,NET_011,NET,Network scanning tool opened during endpoint session,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,nmap.exe execution; Defender real-time protection disabled,network_scanner_activity,NORMAL_003; SEC_003; NET_001,17; 16; 15,"The user ran a network scanner (nmap) on a device with Microsoft Defender’s real‑time protection turned off, which is a strong sign of malicious intent.","Investigate the process, enable Defender immediately, and isolate the endpoint from the network.",24.628,0,TRUE,TRUE,
R113,NORMAL_016,NORMAL,Normal Word document editing and saving activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,document_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,"Routine use of PowerShell, cmd, and Python on a private network with no suspicious commands or changes.",No action required,13.293,0,TRUE,TRUE,
R114,NORMAL_006,NORMAL,Normal PDF or document viewing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,document_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is on a private network, all security services are enabled, and there is no evidence of scanning, failed logins, or suspicious activity.",No action required.,10.432,0,TRUE,TRUE,
R115,PROC_001,PROC,PowerShell opened for normal command use,normal,normal,TRUE,TN,,low,low,TRUE,0.0,basic_terminal_use; private_network,powershell_activity;basic_command_use,NET_001; NORMAL_003; PROC_001,17; 17; 15,"The user opened PowerShell and Windows Terminal on a private network with no scripts, scans, or other risky activity.",No action needed,13.39,0,TRUE,TRUE,
R116,NET_003,NET,Network profile checked without changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,network_profile_viewed;settings_viewed,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is connected to a private network, Defender and firewall are enabled, and no suspicious processes, downloads, or failed logins were observed.",Continue normal monitoring; no action required.,11.24,0,TRUE,TRUE,
R117,SEC_012,SEC,Security protection disabled combined with USB activity,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; realtime_protection_disabled,defender_disabled;usb_connected,SEC_003; USB_005; AUTH_005,21; 17; 14,"Defender real‑time protection is disabled, removing a primary defense layer without any mitigating context.",Re‑enable Defender real‑time protection immediately.,13.577,0,TRUE,TRUE,
R118,SEC_001,SEC,Windows Security dashboard opened with no changes,abnormal,normal,FALSE,FP,,critical,low,FALSE,0.0,defender_disabled; firewall_configuration_changed,settings_viewed,SEC_003; SEC_004; PROC_005,18; 14; 12,"Defender real‑time protection and all firewall profiles are disabled, which removes key security controls.",Re‑enable Windows Defender and restore firewall settings immediately.,21.525,0,TRUE,TRUE,
R119,PROC_014,PROC,PowerShell or CMD activity combined with failed login activity,normal,abnormal,FALSE,FN,,low,critical,FALSE,0.5,single_failed_login; risky_processes_present,failed_login;terminal_activity,AUTH_005; AUTH_002; SEC_003,21; 19; 17,"Only one failed login and no other suspicious activity were observed, indicating typical user error.",Keep monitoring the account for repeated failures; investigate if attempts increase.,18.862,0,TRUE,TRUE,
R120,USB_006,USB,Unknown USB inserted and files browsed,abnormal,abnormal,TRUE,TP,,critical,medium,FALSE,0.5,defender_disabled; firewall_disabled; unknown_usb_viewed,unknown_usb;usb_files_viewed,SEC_003; USB_002; SEC_004,18; 17; 14,"Defender real‑time protection and all firewall profiles are disabled, and an unknown USB device was connected and browsed – a combination that weakens core defenses.",Reenable Defender and restore firewall settings immediately; verify the USB device before further use.,31.849,0,TRUE,TRUE,
