record_id,scenario_id,category,scenario_name,predicted_class,ground_truth_class,class_match,outcome,manual_review,predicted_risk,ground_truth_risk,risk_match,indicator_overlap,predicted_indicators,expected_indicators,retrieved_doc_ids,retrieved_scores,model_explanation,model_recommendation,latency_seconds,retries_used,json_valid,strict_schema_valid,error
R074,NORMAL_005,NORMAL,Normal file browsing in Documents,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,file_browsing,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal activity and no risky signals.,No action required; this activity is within normal bounds.,4.83,0,TRUE,TRUE,
R075,NET_017,NET,Normal browsing on private network with no downloads or scanning,normal,normal,TRUE,TN,,low,low,TRUE,0.5,private_network; no_additional_risky_activity; normal_network_activity,private_network;browser_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal browsing activity and no risky signals detected.,No action required; this activity is within normal operational bounds.,4.708,0,TRUE,TRUE,
R076,PERSIST_002,PERSIST,Existing scheduled tasks viewed only,normal,normal,TRUE,TN,,low,low,TRUE,0.5,private_network; no_additional_risky_activity; task_scheduler_viewed,task_scheduler_viewed;no_persistence_change,NET_001; NORMAL_003; PERSIST_001,18; 17; 16,The device is using a private network and viewed Task Scheduler without any changes or risky activities.,No action required; this activity is normal and poses no risk.,5.028,0,TRUE,TRUE,
R077,AUTH_012,AUTH,High failed login count in a short time window,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,failed_login_activity; high_failed_login_count_band,high_failed_login_count;rapid_activity_window,NORMAL_003; NET_001; AUTH_004,19; 17; 16,"The device experienced a high number of failed login attempts, which is a strong indicator of potential automated guessing attacks.",Investigate the failed login attempts and check for any signs of brute force attacks.,5.084,0,TRUE,TRUE,
R078,NET_010,NET,Network scan run against local authorised test target,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,network_scan; scanner_tool,network_scan;authorised_local_target,NET_004; PROC_001; NET_001,20; 19; 18,"A network scan was executed against a local target using the nmap tool, which is a confirmed risky action.",Investigate the network scan activity and check for unauthorized access attempts.,5.614,0,TRUE,TRUE,
R079,USB_017,USB,Authorised USB used to copy a harmless document file,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; basic_command_use,authorised_usb;usb_file_copied,NET_001; NORMAL_003; PROC_001,16; 16; 9,"The device is using a private network with no risky co-signal, and basic command-line tools are being used without any suspicious activity.",No action required; this activity is within normal operational bounds.,5.008,0,TRUE,TRUE,
R080,PERSIST_013,PERSIST,Startup item added while Defender is disabled,abnormal,abnormal,TRUE,TP,,high,high,TRUE,1.0,startup_item_added; defender_disabled,defender_disabled;startup_item_added,PERSIST_004; SEC_003; PERSIST_005,21; 17; 13,"A startup item was added and Defender real-time protection is disabled, which combined indicates a higher risk.",Check if the startup item is legitimate and ensure Defender is enabled to maintain system security.,5.247,0,TRUE,TRUE,
R081,AUTH_014,AUTH,Failed login activity combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; failed_login_activity,failed_login;suspicious_command_pattern,SEC_003; AUTH_005; AUTH_002,25; 23; 22,"Defender real-time protection is disabled, which is a high-risk security action, and there is failed login activity.",Enable Microsoft Defender real-time protection and investigate the failed login attempts.,4.965,0,TRUE,TRUE,
R082,PERSIST_009,PERSIST,Harmless startup shortcut removed after test,normal,normal,TRUE,TN,,low,low,TRUE,1.0,startup_item_removed; cleanup_activity,startup_item_removed;cleanup_activity,PERSIST_004; NORMAL_004; NET_001,23; 17; 16,"A harmless startup item was removed during cleanup, which is a normal maintenance action.",No action required; this is a normal cleanup activity.,5.016,0,TRUE,TRUE,
R083,USB_013,USB,USB activity with compressed archive accessed,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,usb_archive_accessed; unknown_usb,usb_connected;usb_archive_accessed,SEC_003; USB_002; USB_003,18; 18; 16,"An unknown USB device was connected and a compressed archive was accessed, which could conceal malicious content.",Investigate the USB device and archive content for potential threats.,5.253,0,TRUE,TRUE,
R084,USB_008,USB,USB executable or script accessed in controlled test,normal,abnormal,FALSE,FN,,low,high,FALSE,0.0,private_network; normal_network_activity; no_additional_risky_activity,usb_connected;usb_script_or_executable_accessed,NET_001; NORMAL_003; PROC_001,17; 17; 16,The device is using a private network with normal activity and no additional risky signals.,No action required; this activity is within normal operational bounds.,5.136,0,TRUE,TRUE,
R085,PROC_009,PROC,Nmap opened or version checked,normal,abnormal,FALSE,FN,,low,medium,FALSE,1.0,network_scanner_activity; no_additional_risky_activity,network_scanner_activity,PROC_001; NET_004; NET_001,19; 18; 17,"The user checked the version of a network scanner (nmap) without executing a scan, which is considered normal behavior.",No action required; this is normal activity.,5.307,0,TRUE,TRUE,
R086,PROC_016,PROC,CMD opened and used for a basic directory listing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,cmd_activity;file_browsing,NET_001; NORMAL_003; PROC_001,17; 17; 15,The device is using a private network with normal activity and no additional risky signals.,No action required; this activity is within normal bounds.,5.018,0,TRUE,TRUE,
R087,SEC_007,SEC,Firewall setting changed temporarily and restored,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,defender_disabled; defender_config_changed,firewall_configuration_changed;security_setting_restored,SEC_003; AUTH_005; NORMAL_003,25; 20; 20,"Microsoft Defender real-time protection is disabled, which removes a key defense layer and is a high-risk security action.",Enable real-time protection in Microsoft Defender and review system security settings.,5.124,0,TRUE,TRUE,
R088,USB_014,USB,USB activity combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,defender_disabled; suspicious_process_context; usb_content_type,usb_connected;suspicious_command_pattern,PROC_001; SEC_003; USB_005,21; 20; 19,"Defender real-time protection is disabled, and PowerShell with USB activity is detected, which is a high-risk combination.",Enable Defender real-time protection and investigate the PowerShell activity with USB.,5.62,0,TRUE,TRUE,
R089,SEC_009,SEC,Defender disabled before controlled download,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; defender_config_changed,defender_disabled;file_download,SEC_003; AUTH_005; NORMAL_003,25; 19; 19,"Microsoft Defender real-time protection is disabled, which removes a key defense layer and is a high-risk security action.",Enable real-time protection in Microsoft Defender and review the system for any unauthorized changes.,4.949,0,TRUE,TRUE,
R090,USB_009,USB,Multiple USB insertion events,normal,abnormal,FALSE,FN,,low,medium,FALSE,0.0,private_network; no_additional_risky_activity,multiple_usb_connections,NET_001; NORMAL_003; USB_001,16; 16; 10,The device is using a private network and there are no additional risky activities detected.,No action required; normal network activity on a private network.,4.733,0,TRUE,TRUE,
R091,PROC_011,PROC,Unknown executable from Downloads opened in controlled test,normal,abnormal,FALSE,FN,,low,high,FALSE,0.0,private_network; no_additional_risky_activity,executable_execution;unknown_executable,NORMAL_003; SEC_003; NET_001,17; 17; 15,The device is using a private network with no additional risky activities detected.,No action required; normal private network usage detected.,4.729,0,TRUE,TRUE,
R092,SEC_013,SEC,Defender disabled combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,defender_disabled; suspicious_process_context,powershell_activity;defender_disabled,SEC_003; PROC_005; NORMAL_001,21; 18; 17,"Microsoft Defender real-time protection is disabled, and there is suspicious process context indicating potential security risks.",Enable Microsoft Defender real-time protection and investigate the suspicious process activity.,5.226,0,TRUE,TRUE,
R093,NORMAL_013,NORMAL,Normal email or communication activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,communication_app_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal browsing activity and no other risky signals.,No action required; this activity is within normal bounds.,5.246,0,TRUE,TRUE,
R094,PERSIST_003,PERSIST,Services list viewed only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,services_viewed;no_persistence_change,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal activity and no risky signals.,No action required; this activity is within normal bounds.,4.564,0,TRUE,TRUE,
R095,PERSIST_006,PERSIST,Harmless scheduled task modified for test,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,scheduled_task_change; defender_disabled,scheduled_task_modified,SEC_003; PERSIST_002; PERSIST_003,18; 16; 16,"A scheduled task was modified without clear justification, and Defender real-time protection is disabled, both of which are high-risk indicators.",Investigate the scheduled task modification and check why Defender is disabled. Ensure real-time protection is enabled.,5.613,0,TRUE,TRUE,
R096,AUTH_016,AUTH,Normal lock and unlock using correct PIN or password,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,screen_lock_activity;successful_login,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with no suspicious activity detected.,No action required; normal network activity is expected.,4.629,0,TRUE,TRUE,
R097,SEC_002,SEC,Defender status checked only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,settings_viewed;defender_enabled,NORMAL_003; NET_001; PROC_001,17; 16; 9,The device is using a private network and shows no signs of malicious activity or risky behavior.,No action required; this activity is within normal operational bounds.,5.114,0,TRUE,TRUE,
R098,PROC_006,PROC,CMD used to check network configuration,normal,abnormal,FALSE,FN,,low,medium,FALSE,0.0,benign_background_processes; verified_activity_context.command_activity,network_configuration_query,SEC_003; PROC_001; PROC_005,20; 15; 15,PowerShell and terminal use with basic commands is normal for development/administration.,No action needed; basic command-line use is typical and not risky.,5.256,0,TRUE,TRUE,
R099,PERSIST_017,PERSIST,Startup apps viewed without adding or removing startup items,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,startup_items_viewed;no_persistence_change,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with no suspicious activity detected.,No action required; normal network activity is expected.,4.612,0,TRUE,TRUE,
R100,PROC_015,PROC,PowerShell opened and closed without running suspicious commands,normal,normal,TRUE,TN,,low,low,TRUE,0.5,private_network; normal_network_activity; no_additional_risky_activity,powershell_activity;no_additional_risky_activity,NET_001; NORMAL_003; PROC_001,17; 17; 16,The device is using a private network with normal activity and no additional risky signals.,No action required; this activity is within normal operational bounds.,5.174,0,TRUE,TRUE,
R101,SEC_011,SEC,Defender configuration changed,abnormal,abnormal,TRUE,TP,,high,high,TRUE,1.0,defender_disabled; defender_configuration_changed,defender_configuration_changed;defender_disabled,SEC_003; PERSIST_005; SEC_004,24; 17; 17,"Microsoft Defender real-time protection is disabled, which removes a key defense layer and is a high-risk security action.",Enable real-time protection in Defender and review system changes for potential security risks.,5.752,0,TRUE,TRUE,
R102,PROC_017,PROC,VS Code terminal used for normal development activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,development_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal browsing activity and no other risky signals.,No action required; this activity is within normal bounds.,5.054,0,TRUE,TRUE,
R103,NORMAL_007,NORMAL,Normal browser research with multiple tabs,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,browser_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal browsing activity and no other risky signals.,No action required; this activity is within normal bounds.,4.879,0,TRUE,TRUE,
R104,AUTH_013,AUTH,Failed login activity combined with USB activity,normal,abnormal,FALSE,FN,,low,high,FALSE,0.5,failed_login; no_additional_risky_activity,failed_login;usb_connected,AUTH_002; NORMAL_003; AUTH_004,20; 19; 17,A single failed login attempt followed by no other risky activity is typically due to user error and poses low risk.,No action required; monitor for additional suspicious activity.,4.991,0,TRUE,TRUE,
R105,PERSIST_014,PERSIST,Service or persistence-related change combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,service_configuration_changed; defender_disabled,service_configuration_changed;suspicious_command_pattern,PERSIST_005; NORMAL_003; SEC_003,19; 18; 18,"A service configuration change occurred while Microsoft Defender real-time protection is disabled, indicating potential security risks.",Investigate the service change and check for unauthorized modifications. Ensure Defender is enabled to maintain system security.,5.559,0,TRUE,TRUE,
R106,USB_010,USB,USB activity after failed login activity,normal,abnormal,FALSE,FN,,low,high,FALSE,0.5,failed_login; no_additional_risky_activity,failed_login;usb_connected,AUTH_002; NORMAL_003; AUTH_004,20; 19; 17,A single failed login attempt on a private network without other risky activity is likely a user error.,No action required; monitor for additional suspicious activity.,4.96,0,TRUE,TRUE,
R107,NORMAL_011,NORMAL,Normal media or image viewing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,media_viewing,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal browsing activity and no risky signals detected.,No action required; this activity is within normal operational bounds.,4.702,0,TRUE,TRUE,
R108,PROC_013,PROC,PowerShell activity while Defender is disabled,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; defender_change,defender_disabled;powershell_activity,SEC_003; AUTH_005; PROC_005,21; 15; 15,"Microsoft Defender real-time protection is disabled, which removes a key defense layer and is a high-risk security action.",Enable real-time protection in Microsoft Defender and review system activity for any unauthorized changes.,5.245,0,TRUE,TRUE,
R109,AUTH_010,AUTH,Failed login activity while CMD is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,repeated_failed_logins; public_network,failed_login;cmd_activity,AUTH_003; NORMAL_003; NET_001,23; 20; 17,Multiple failed login attempts combined with a private network profile indicate potential brute force attacks.,Investigate the failed login attempts and ensure account security measures are in place.,5.127,0,TRUE,TRUE,
R110,NET_001,NET,Private network normal work session,normal,normal,TRUE,TN,,low,low,TRUE,1.0,private_network; no_additional_risky_activity; normal_network_activity,private_network;normal_network_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal activity and no risky signals.,No action required; this activity is within normal bounds.,4.749,0,TRUE,TRUE,
R111,USB_003,USB,Authorised USB inserted and normal file copied,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,authorised_usb;usb_file_copied,NET_001; NORMAL_003; USB_002,16; 16; 9,The device is using a private network with no risky co-signal.,No action required; normal network activity.,4.748,0,TRUE,TRUE,
R112,NET_011,NET,Network scanning tool opened during endpoint session,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,private_network; risky_processes,network_scanner_activity,NORMAL_003; SEC_003; NET_001,17; 16; 15,"A private network profile is present alongside the execution of nmap.exe, which is flagged as a risky process.",Investigate the use of nmap.exe on the private network and check for unauthorized network scanning activities.,5.146,0,TRUE,TRUE,
R113,NORMAL_016,NORMAL,Normal Word document editing and saving activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,document_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,The device is using a private network with normal activity and no additional risky signals.,No action required; this activity is within normal baseline behavior.,4.771,0,TRUE,TRUE,
R114,NORMAL_006,NORMAL,Normal PDF or document viewing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,document_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal browsing activity and no other risky signals.,No action required; this activity is within normal baseline behavior.,4.973,0,TRUE,TRUE,
R115,PROC_001,PROC,PowerShell opened for normal command use,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,powershell_activity;basic_command_use,NET_001; NORMAL_003; PROC_001,17; 17; 15,The device is using a private network with normal activity and no additional risky signals.,No action required; this activity is within normal operational bounds.,5.251,0,TRUE,TRUE,
R116,NET_003,NET,Network profile checked without changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,network_profile_viewed;settings_viewed,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is using a private network with no risky co-signal, indicating normal activity.",No action required; this is normal network use.,5.104,0,TRUE,TRUE,
R117,SEC_012,SEC,Security protection disabled combined with USB activity,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; usb_connection_count,defender_disabled;usb_connected,SEC_003; USB_005; AUTH_005,21; 17; 14,"Microsoft Defender real-time protection is disabled, which removes a key defense layer. Additionally, there is one USB connection, which could indicate potential data transfer risks.",Enable Microsoft Defender real-time protection and investigate the USB connection for unauthorized activity.,5.306,0,TRUE,TRUE,
R118,SEC_001,SEC,Windows Security dashboard opened with no changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,defender_disabled; firewall_configuration_changed,settings_viewed,SEC_003; SEC_004; PROC_005,18; 14; 12,"Defender real-time protection is disabled, but no additional risky activity is detected.",Check if Defender is disabled for a legitimate reason and ensure real-time protection is enabled.,5.313,0,TRUE,TRUE,
R119,PROC_014,PROC,PowerShell or CMD activity combined with failed login activity,normal,abnormal,FALSE,FN,,low,critical,FALSE,0.5,failed_login_activity; failed_login_count_band,failed_login;terminal_activity,AUTH_005; AUTH_002; SEC_003,21; 19; 17,A single failed login attempt is typically due to user error and poses low risk.,No action required; monitor for further suspicious activity.,4.952,0,TRUE,TRUE,
R120,USB_006,USB,Unknown USB inserted and files browsed,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,defender_disabled; usb_connection_count,unknown_usb;usb_files_viewed,SEC_003; USB_002; SEC_004,18; 17; 14,"Microsoft Defender real-time protection is disabled, which is a high-risk action, and an unknown USB device is connected with files viewed but no execution.",Enable Microsoft Defender real-time protection and investigate the USB device for potential threats.,5.412,0,TRUE,TRUE,
