record_id,scenario_id,category,scenario_name,predicted_class,ground_truth_class,class_match,outcome,manual_review,predicted_risk,ground_truth_risk,risk_match,indicator_overlap,predicted_indicators,expected_indicators,model_explanation,model_recommendation,latency_seconds,json_valid,error
R086,PROC_016,PROC,CMD opened and used for a basic directory listing,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,powershell.exe running; python.exe running; cmd.exe process with unusual command line arguments; windowsterminal.exe running,cmd_activity;file_browsing,"The presence of PowerShell and Python processes, along with cmd.exe executing commands related to Ollama, suggests potential scripting or automation activity that warrants further investigation.",Review process details for suspicious command lines.,13.561,TRUE,
R087,SEC_007,SEC,Firewall setting changed temporarily and restored,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,defender_disabled; firewall_events,firewall_configuration_changed;security_setting_restored,"Windows Defender has been disabled, which reduces endpoint protection. A manual firewall setting change was also observed.",Investigate why Defender was disabled and re-enable it.,11.047,TRUE,
R088,USB_014,USB,USB activity combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,powershell.exe execution from explorer.exe; suspicious_process_context: true; command_activity: powershell_with_usb; antivirus_enabled: false; realtime_protection_enabled: false,usb_connected;suspicious_command_pattern,"PowerShell execution from Explorer, combined with USB activity and disabled security features, suggests potential malicious intent. The presence of Windows Terminal also raises concerns as it can be used to execute commands.",Investigate PowerShell command history and USB device contents.,14.948,TRUE,
R089,SEC_009,SEC,Defender disabled before controlled download,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.5,defender_disabled; powershell.exe running,defender_disabled;file_download,"Windows Defender was temporarily disabled, which increases the risk of malware infection. The presence of PowerShell also warrants further investigation.",Investigate why Defender was disabled and review recent PowerShell activity.,11.258,TRUE,
R090,USB_009,USB,Multiple USB insertion events,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,multiple usb connections; powershell and python running,multiple_usb_connections,"Multiple USB device connections combined with PowerShell and Python execution warrants further investigation, as it could indicate data exfiltration or malicious activity.",Review USB device usage and process command lines.,10.569,TRUE,
R091,PROC_011,PROC,Unknown executable from Downloads opened in controlled test,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,file_downloaded; defender_disabled,executable_execution;unknown_executable,"A file was downloaded, and endpoint defender is disabled which increases the risk of malware infection.",Enable endpoint defender immediately.,9.513,TRUE,
R092,SEC_013,SEC,Defender disabled combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,powershell.exe execution; defender disabled; risky processes detected,powershell_activity;defender_disabled,"Windows Defender is disabled and PowerShell was executed, which could indicate malicious activity or unauthorized configuration changes. The presence of risky processes warrants further investigation.",Investigate PowerShell command line and re-enable Windows Defender.,11.709,TRUE,
R093,NORMAL_013,NORMAL,Normal email or communication activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,communication_app_activity,"The user is running common development tools (code.exe, python.exe) and PowerShell, which can be normal for a developer or power user on a private network.",Monitor process activity.,12.071,TRUE,
R094,PERSIST_003,PERSIST,Services list viewed only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; mmc.exe opened,services_viewed;no_persistence_change,"The user is running common development tools and system management utilities, which isn't inherently suspicious given the admin context.",Monitor for unusual command activity.,9.95,TRUE,
R095,PERSIST_006,PERSIST,Harmless scheduled task modified for test,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,scheduled_task_change; defender_disabled,scheduled_task_modified,"A scheduled task was updated manually, and endpoint security features are disabled. This could indicate unauthorized changes or malicious activity.",Investigate the modified scheduled task.,10.146,TRUE,
R096,AUTH_016,AUTH,Normal lock and unlock using correct PIN or password,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,screen_lock_activity;successful_login,"PowerShell and Python are commonly used for legitimate tasks, although they can also be misused. The presence of these processes doesn't inherently indicate malicious activity.",Monitor PowerShell/Python usage.,10.838,TRUE,
R097,SEC_002,SEC,Defender status checked only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,settings_viewed;defender_enabled,"The user is running common development tools like PowerShell, Python and VS Code which can be expected on a developer's machine.",Monitor for unusual command activity.,10.555,TRUE,
R098,PROC_006,PROC,CMD used to check network configuration,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,cmd.exe process spawned by explorer.exe; windowsterminal.exe launched from svchost.exe; antivirus disabled; realtime protection disabled,network_configuration_query,"The presence of cmd.exe and windowsterminal.exe processes, especially when launched by unexpected parent processes like explorer.exe and svchost.exe respectively, suggests potential malicious activity or unusual user behavior. The lack of antivirus and real-time protection further increases the risk.",Investigate process origins and network connections.,14.712,TRUE,
R099,PERSIST_017,PERSIST,Startup apps viewed without adding or removing startup items,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,startup_items_viewed;no_persistence_change,"The user is running PowerShell and Python, which are common tools for system administration and development tasks. Defender is enabled and configured correctly.",Monitor process activity.,10.081,TRUE,
R100,PROC_015,PROC,PowerShell opened and closed without running suspicious commands,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,powershell.exe running; windowsterminal.exe running,powershell_activity;no_additional_risky_activity,"PowerShell and Windows Terminal are often used for malicious activity, so their presence warrants investigation even if no other indicators are present.",Review PowerShell and Windows Terminal command history.,11.169,TRUE,
R101,SEC_011,SEC,Defender configuration changed,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,defender_disabled; multiple_configuration_changes,defender_configuration_changed;defender_disabled,"Endpoint Defender is disabled and has undergone multiple configuration changes, indicating potential malicious activity or compromise.",Investigate Defender disablement and recent configuration changes.,10.311,TRUE,
R102,PROC_017,PROC,VS Code terminal used for normal development activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,development_activity,"PowerShell and Python are common tools for legitimate tasks, although they can also be used maliciously. The presence of these processes alone isn't necessarily risky.",Monitor PowerShell/Python usage.,10.792,TRUE,
R103,NORMAL_007,NORMAL,Normal browser research with multiple tabs,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,browser_activity,The device has standard security features enabled and shows typical user activity with common applications like Notepad and Opera. The presence of PowerShell and Python is not inherently risky.,Continue monitoring.,11.005,TRUE,
R104,AUTH_013,AUTH,Failed login activity combined with USB activity,abnormal,abnormal,TRUE,TP,,low,high,FALSE,0.5,failed_login_activity; usb_connection_count,failed_login;usb_connected,"There was a failed login attempt, which could indicate an unauthorized access attempt. A USB drive connection also warrants investigation.",Monitor user activity and review USB device usage.,10.415,TRUE,
R105,PERSIST_014,PERSIST,Service or persistence-related change combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.0,powershell.exe process detected; service change activity,service_configuration_changed;suspicious_command_pattern,The presence of a PowerShell process and documented service changes indicates potential malicious activity or unauthorized modifications.,Investigate the PowerShell execution and service changes.,10.006,TRUE,
R106,USB_010,USB,USB activity after failed login activity,abnormal,abnormal,TRUE,TP,,low,high,FALSE,0.5,failed_login_activity; usb_connection_count,failed_login;usb_connected,"There was a failed login attempt, which could indicate an unauthorized access attempt. A USB device connection also warrants investigation.",Monitor user activity and review USB device details.,10.53,TRUE,
R107,NORMAL_011,NORMAL,Normal media or image viewing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,media_viewing,"The device has standard security features enabled and shows typical user activity with common applications like Notepad, VS Code, and Photos being used. The presence of PowerShell and Python is not inherently risky.",Continue monitoring.,10.758,TRUE,
R108,PROC_013,PROC,PowerShell activity while Defender is disabled,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.5,defender_disabled; powershell.exe,defender_disabled;powershell_activity,"Defender is disabled, and PowerShell execution has been detected which could indicate malicious activity.",Enable Defender and investigate PowerShell usage.,9.786,TRUE,
R109,AUTH_010,AUTH,Failed login activity while CMD is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,"failed_login_activity; multiple failed logins; risky processes: cmd.exe, windowsterminal.exe",failed_login;cmd_activity,Multiple failed login attempts suggest a potential brute-force attack or unauthorized access attempt. The presence of 'cmd.exe' and 'windowsterminal.exe' in the risky processes list warrants further investigation.,Review login logs and consider enabling multi-factor authentication.,13.743,TRUE,
R110,NET_001,NET,Private network normal work session,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,private_network;normal_network_activity,"The device has standard security features enabled and is operating within a private network. The presence of PowerShell and Python processes isn't inherently malicious, but warrants monitoring.",Monitor process activity.,10.636,TRUE,
R111,USB_003,USB,Authorised USB inserted and normal file copied,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,authorised_usb;usb_file_copied,"The device has standard security features enabled and shows typical application usage, including development tools like VS Code and scripting languages.",Continue monitoring.,9.745,TRUE,
R112,NET_011,NET,Network scanning tool opened during endpoint session,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,nmap.exe running,network_scanner_activity,"The presence of 'nmap.exe' indicates potential network scanning activity, which could be malicious.",Investigate the user and process origin.,9.462,TRUE,
R113,NORMAL_016,NORMAL,Normal Word document editing and saving activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,document_activity,"The device has standard security features enabled and shows typical application usage, including development tools like VS Code and Microsoft Word.",Continue monitoring.,9.914,TRUE,
R114,NORMAL_006,NORMAL,Normal PDF or document viewing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,document_activity,"The user is running common development tools (code.exe, powershell.exe, python.exe) on a private network with security features enabled; this is typical for many users.",Monitor process activity.,10.824,TRUE,
R115,PROC_001,PROC,PowerShell opened for normal command use,abnormal,normal,FALSE,FP,,low,low,TRUE,0.0,powershell.exe running from explorer.exe; windowsterminal.exe running from svchost.exe,powershell_activity;basic_command_use,"PowerShell and Windows Terminal are running, which is not inherently malicious but warrants investigation due to unusual parent processes (explorer.exe and svchost.exe respectively). This could indicate a potential compromise or unexpected behavior.",Review process details for anomalies.,12.672,TRUE,
R116,NET_003,NET,Network profile checked without changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; systemsettingsadminflows.exe opened,network_profile_viewed;settings_viewed,"The user ran PowerShell and accessed system settings, which can be normal administrative tasks. Defender is enabled and functioning as expected.",Monitor for unusual activity.,10.215,TRUE,
R117,SEC_012,SEC,Security protection disabled combined with USB activity,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; realtime_protection_disabled,defender_disabled;usb_connected,"Endpoint Defender is disabled, leaving the system vulnerable to malware and threats. Real-time protection being off significantly increases risk.",Enable Endpoint Defender immediately.,10.408,TRUE,
R118,SEC_001,SEC,Windows Security dashboard opened with no changes,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,antivirus_disabled; realtime_protection_disabled,settings_viewed,"Endpoint security is disabled, leaving the system vulnerable to threats. This configuration deviates from standard secure practices.",Enable antivirus and real-time protection immediately.,10.132,TRUE,
R119,PROC_014,PROC,PowerShell or CMD activity combined with failed login activity,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.5,failed_login_activity; risky_processes,failed_login;terminal_activity,"There was a failed login attempt and PowerShell/CMD are running, which could indicate malicious activity or unauthorized access.",Investigate the failed login and processes.,10.026,TRUE,
R120,USB_006,USB,Unknown USB inserted and files browsed,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,usb_files_browsed: true; defender: antivirus_enabled: false,unknown_usb;usb_files_viewed,"The user browsed files on a USB drive, which could introduce malware. The device also lacks endpoint security protections.",Scan the USB drive and enable endpoint protection.,10.493,TRUE,
