record_id,scenario_id,category,scenario_name,predicted_class,ground_truth_class,class_match,outcome,manual_review,predicted_risk,ground_truth_risk,risk_match,indicator_overlap,predicted_indicators,expected_indicators,retrieved_doc_ids,retrieved_scores,model_explanation,model_recommendation,latency_seconds,retries_used,json_valid,strict_schema_valid,error
R068,NORMAL_001,NORMAL,Normal Word document activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,document_activity,NORMAL_003; NET_001; NET_002,17; 16; 9,"The observed scenario shows ordinary browsing and private network use, which is a normal activity.",No further action required.,4.831,0,TRUE,TRUE,
R069,PROC_012,PROC,Script run after controlled file download,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.0,defender_disabled; risky_processes; powershell.exe,file_download;script_execution,NORMAL_003; SEC_003; NET_001,18; 17; 16,"The Microsoft Defender real-time protection is disabled, and a risky process 'Powershell.exe' is running. This combination indicates a high risk of security compromise.",Enable Microsoft Defender real-time protection and investigate the running Powershell process to ensure it's legitimate.,5.962,0,TRUE,TRUE,
R070,PERSIST_010,PERSIST,Test service start type viewed or changed in controlled test,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,service_change; defender_disabled,service_configuration_changed,SEC_003; PERSIST_005; SEC_004,22; 20; 15,"The service start-type setting was viewed or changed, and Microsoft Defender real-time protection is disabled. This combination of events indicates a higher risk.",Review the changes made to the service start-type setting and ensure that Microsoft Defender real-time protection is re-enabled.,5.883,0,TRUE,TRUE,
R071,AUTH_004,AUTH,Minor authentication mistake during normal session,abnormal,normal,FALSE,FP,,high,low,FALSE,0.333,defender_disabled; failed_login_activity,failed_login;successful_login;normal_app_activity,SEC_003; AUTH_005; AUTH_002,23; 22; 20,"The Microsoft Defender real-time protection is disabled, and there was a single failed login. This combination of events indicates a higher risk.",Review the system configuration to ensure that all security features are enabled and monitor for any suspicious activity.,5.657,0,TRUE,TRUE,
R072,SEC_004,SEC,Security history viewed with no changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,security_history_viewed;settings_viewed,NET_001; NORMAL_003; NET_002,16; 16; 8,The observed scenario shows normal private network use with no risky activity detected. The user opened the code.exe application and had benign background processes running.,No further action is required.,5.088,0,TRUE,TRUE,
R073,AUTH_011,AUTH,Failed login activity while connected to public network,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,1.0,failed_login_activity; public_network,failed_login;public_network,AUTH_005; NET_002; NORMAL_003,16; 16; 15,"The device has failed login activity and is connected to a public network, which raises the risk level.",Verify user authentication and ensure all devices are properly configured for secure connections.,5.25,0,TRUE,TRUE,
R074,NORMAL_005,NORMAL,Normal file browsing in Documents,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,file_browsing,NET_001; NORMAL_003; NET_002,16; 16; 8,The observed scenario shows ordinary use of a private network with no risky signals. The user opened Notepad and had benign background processes running.,No further action is required.,5.163,0,TRUE,TRUE,
R075,NET_017,NET,Normal browsing on private network with no downloads or scanning,normal,normal,TRUE,TN,,low,low,TRUE,1.0,private_network; browser_activity; normal_network_activity; no_additional_risky_activity,private_network;browser_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The user is browsing common sites on a private network with no other risk signals.,No further action required; the activity appears to be normal.,5.127,0,TRUE,TRUE,
R076,PERSIST_002,PERSIST,Existing scheduled tasks viewed only,normal,normal,TRUE,TN,,low,low,TRUE,0.5,private_network; normal_browsing; no_additional_risky_activity; task_scheduler_viewed,task_scheduler_viewed;no_persistence_change,NET_001; NORMAL_003; PERSIST_001,18; 17; 16,"The user is browsing the web on a private network and viewing the Task Scheduler interface, which is normal administrative activity.",No further action required.,5.251,0,TRUE,TRUE,
R077,AUTH_012,AUTH,High failed login count in a short time window,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,1.0,high_failed_login_count; rapid_activity_window,high_failed_login_count;rapid_activity_window,NORMAL_003; NET_001; AUTH_004,19; 17; 16,"A high number of failed logins, particularly within a short activity window, is a strong abnormal authentication signal consistent with automated guessing behavior.",Investigate the cause of the high failed login count and consider implementing additional security measures to prevent unauthorized access.,5.506,0,TRUE,TRUE,
R078,NET_010,NET,Network scan run against local authorised test target,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,network_scanner_activity; command_line_execution,network_scan;authorised_local_target,NET_004; PROC_001; NET_001,20; 19; 18,"The presence of a network scanner and command-line execution, specifically the 'nmap' command with a local target ('127.0.0.1'), indicates a potential risk.",Review the device's configuration and ensure that only authorized users have access to the network scanning tool.,6.036,0,TRUE,TRUE,
R079,USB_017,USB,Authorised USB used to copy a harmless document file,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; basic_command_use; powershell_activity; cmd_activity; terminal_activity,authorised_usb;usb_file_copied,NET_001; NORMAL_003; PROC_001,16; 16; 9,The observed activity is normal as it only involves basic command-line use and private network profile. No risky signals or suspicious patterns are present.,No further action required; continue monitoring for any potential security risks.,5.714,0,TRUE,TRUE,
R080,PERSIST_013,PERSIST,Startup item added while Defender is disabled,abnormal,abnormal,TRUE,TP,,high,high,TRUE,1.0,startup_item_added; defender_disabled,defender_disabled;startup_item_added,PERSIST_004; SEC_003; PERSIST_005,21; 17; 13,"The startup item was added and Defender real-time protection is disabled, which indicates a strong abnormal pattern.",Disable the new startup item and enable Defender real-time protection to restore security controls.,5.476,0,TRUE,TRUE,
R081,AUTH_014,AUTH,Failed login activity combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; failed_login_activity,failed_login;suspicious_command_pattern,SEC_003; AUTH_005; AUTH_002,25; 23; 22,"The Microsoft Defender real-time protection is disabled, and there are failed login attempts. This combination of events indicates a high risk of security compromise.",Enable Microsoft Defender real-time protection and investigate the failed login attempts to ensure they are not malicious.,5.272,0,TRUE,TRUE,
R082,PERSIST_009,PERSIST,Harmless startup shortcut removed after test,normal,normal,TRUE,TN,,low,low,TRUE,0.5,startup_item_removed; private_network,startup_item_removed;cleanup_activity,PERSIST_004; NORMAL_004; NET_001,23; 17; 16,"The startup item 'Notepad startup shortcut' was removed, and the device is operating on a private network. This activity is considered normal.",No further action required.,5.464,0,TRUE,TRUE,
R083,USB_013,USB,USB activity with compressed archive accessed,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,defender_disabled; archive_accessed; usb_files_browsed; unknown_usb,usb_connected;usb_archive_accessed,SEC_003; USB_002; USB_003,18; 18; 16,"The Microsoft Defender real-time protection is disabled, and an unknown USB device with compressed archive content has been accessed. This combination of factors increases the risk level.",Enable Microsoft Defender real-time protection and review the USB device's contents to ensure they are legitimate.,6.025,0,TRUE,TRUE,
R084,USB_008,USB,USB executable or script accessed in controlled test,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,powershell.exe; windowsterminal.exe,usb_connected;usb_script_or_executable_accessed,NET_001; NORMAL_003; PROC_001,17; 17; 16,"The presence of PowerShell and Windows Terminal processes, along with the execution of scripts, suggests potential malicious activity.",Monitor the system for further suspicious activity and consider implementing additional security measures to prevent unauthorized access.,5.221,0,TRUE,TRUE,
R085,PROC_009,PROC,Nmap opened or version checked,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,nmap.exe; scanner_version_check,network_scanner_activity,PROC_001; NET_004; NET_001,19; 18; 17,"The presence of nmap.exe and a scanner version check in the command activity context suggests that a network scan may have been executed, which is considered high-risk behavior.","Review the device's security configuration to ensure that all necessary protections are enabled, and consider implementing additional controls to prevent unauthorized scanning activities.",5.955,0,TRUE,TRUE,
R086,PROC_016,PROC,CMD opened and used for a basic directory listing,normal,normal,TRUE,TN,,low,low,TRUE,0.5,powershell_activity; cmd_activity; terminal_activity; basic_command_use; development_activity; private_network,cmd_activity;file_browsing,NET_001; NORMAL_003; PROC_001,17; 17; 15,"The observed activity is normal as it involves basic command-line use and browsing on a private network. The presence of PowerShell, Command Prompt, and Notepad does not indicate any malicious intent.",No further action required; the system appears to be functioning normally.,5.867,0,TRUE,TRUE,
R087,SEC_007,SEC,Firewall setting changed temporarily and restored,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,defender_disabled,firewall_configuration_changed;security_setting_restored,SEC_003; AUTH_005; NORMAL_003,25; 20; 20,Disabling Microsoft Defender real-time protection removes a key defence layer and is a confirmed high-risk security action.,Enable Microsoft Defender real-time protection to restore the key defense layer.,5.162,0,TRUE,TRUE,
R088,USB_014,USB,USB activity combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,powershell_with_usb; suspicious_process_context,usb_connected;suspicious_command_pattern,PROC_001; SEC_003; USB_005,21; 20; 19,"The observed scenario shows USB activity combined with suspicious process context, indicating a higher risk level.",Investigate the suspicious process and USB activity to determine the root cause of the risk.,5.656,0,TRUE,TRUE,
R089,SEC_009,SEC,Defender disabled before controlled download,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled,defender_disabled;file_download,SEC_003; AUTH_005; NORMAL_003,25; 19; 19,"Microsoft Defender real-time protection is disabled, which removes a key defence layer and is a confirmed high-risk security action.",Enable Microsoft Defender real-time protection to restore the defense layer.,4.977,0,TRUE,TRUE,
R090,USB_009,USB,Multiple USB insertion events,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,usb_connection_count:3; verified_activity_context.device_trust:not_applicable,multiple_usb_connections,NET_001; NORMAL_003; USB_001,16; 16; 10,"The device has an untrusted USB drive connected, which may indicate a potential security risk.",Verify the authenticity of the connected USB drives and ensure they are trusted devices.,5.6,0,TRUE,TRUE,
R091,PROC_011,PROC,Unknown executable from Downloads opened in controlled test,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,defender_disabled; realtime_protection_enabled = false,executable_execution;unknown_executable,NORMAL_003; SEC_003; NET_001,17; 17; 15,"The Microsoft Defender real-time protection is disabled, which removes a key defense layer and increases the risk of security threats.",Enable Microsoft Defender real-time protection to restore the device's security posture.,5.117,0,TRUE,TRUE,
R092,SEC_013,SEC,Defender disabled combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,defender_disabled; script_execution; suspicious_command_pattern,powershell_activity;defender_disabled,SEC_003; PROC_005; NORMAL_001,21; 18; 17,The presence of script execution and suspicious command patterns alongside disabled Microsoft Defender real-time protection indicates a strong abnormal pattern.,"Investigate the cause of the script execution and suspicious command patterns, and consider enabling Microsoft Defender real-time protection to prevent potential security threats.",6.249,0,TRUE,TRUE,
R093,NORMAL_013,NORMAL,Normal email or communication activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,communication_app_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The observed scenario shows ordinary use of a private network with no risky signals. The user is browsing common sites and using legitimate applications.,No further action required; the activity appears to be normal.,5.289,0,TRUE,TRUE,
R094,PERSIST_003,PERSIST,Services list viewed only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,services_viewed;no_persistence_change,NET_001; NORMAL_003; NET_002,16; 16; 8,The observed scenario shows ordinary use of a private network with no risky signals. This is considered normal activity.,No further action required; continue monitoring for potential risks.,4.676,0,TRUE,TRUE,
R095,PERSIST_006,PERSIST,Harmless scheduled task modified for test,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,scheduled_task_change; defender_disabled,scheduled_task_modified,SEC_003; PERSIST_002; PERSIST_003,18; 16; 16,The creation of a scheduled task and disabling Microsoft Defender real-time protection are both risky actions that may indicate malicious activity.,Investigate the purpose of the scheduled task and ensure that Microsoft Defender is re-enabled to prevent potential security threats.,5.488,0,TRUE,TRUE,
R096,AUTH_016,AUTH,Normal lock and unlock using correct PIN or password,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,screen_lock_activity;successful_login,NET_001; NORMAL_003; NET_002,16; 16; 8,"The observed scenario shows ordinary use of a private network with no risky signals. The user opened Notepad and LockApp, and the Defender service is enabled.",No action required; continue monitoring for potential risks.,5.419,0,TRUE,TRUE,
R097,SEC_002,SEC,Defender status checked only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; basic_command_use,settings_viewed;defender_enabled,NORMAL_003; NET_001; PROC_001,17; 16; 9,"The observed activity is normal as it shows basic command-line use on a private network, which is a common and harmless behavior.",No further action required; the system is operating within expected parameters.,5.399,0,TRUE,TRUE,
R098,PROC_006,PROC,CMD used to check network configuration,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,defender_disabled; risky_processes,network_configuration_query,SEC_003; PROC_001; PROC_005,20; 15; 15,"The Microsoft Defender real-time protection is disabled, and risky processes such as 'cmd.exe' and 'windowsterminal.exe' are running.",Enable Microsoft Defender real-time protection and review the running processes to ensure they are legitimate.,5.799,0,TRUE,TRUE,
R099,PERSIST_017,PERSIST,Startup apps viewed without adding or removing startup items,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,startup_items_viewed;no_persistence_change,NET_001; NORMAL_003; NET_002,16; 16; 8,The observed activity is normal as the device is operating on a private network with ordinary connectivity and no scanning or failed login attempts.,No further action required; continue monitoring for potential security threats.,5.301,0,TRUE,TRUE,
R100,PROC_015,PROC,PowerShell opened and closed without running suspicious commands,normal,normal,TRUE,TN,,low,low,TRUE,1.0,private_network; basic_command_use; powershell_activity; cmd_activity; terminal_activity; no_additional_risky_activity,powershell_activity;no_additional_risky_activity,NET_001; NORMAL_003; PROC_001,17; 17; 16,"The observed activity is normal as it involves basic command-line use on a private network, with no signs of suspicious or malicious behavior.",No further action required; continue monitoring the device for any potential security threats.,5.781,0,TRUE,TRUE,
R101,SEC_011,SEC,Defender configuration changed,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,defender_disabled; firewall_events,defender_configuration_changed;defender_disabled,SEC_003; PERSIST_005; SEC_004,24; 17; 17,"The Microsoft Defender real-time protection is disabled, and there are multiple configuration changes recorded in the firewall events. This combination of security weakening actions raises the risk level to high.",Review the system configuration and ensure that all necessary security controls are enabled.,5.687,0,TRUE,TRUE,
R102,PROC_017,PROC,VS Code terminal used for normal development activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; browser_activity; normal_network_activity; no_additional_risky_activity,development_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The user is browsing common sites on a private network with no other risk signals.,No further action required; the activity is normal and low-risk.,5.442,0,TRUE,TRUE,
R103,NORMAL_007,NORMAL,Normal browser research with multiple tabs,normal,normal,TRUE,TN,,low,low,TRUE,1.0,private_network; browser_activity; normal_network_activity; no_additional_risky_activity,browser_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The user is browsing common sites on a private network with no other risk signals.,No action required; the activity is normal and low-risk.,5.175,0,TRUE,TRUE,
R104,AUTH_013,AUTH,Failed login activity combined with USB activity,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,failed_login_activity; failed_login_count_band,failed_login;usb_connected,AUTH_002; NORMAL_003; AUTH_004,20; 19; 17,"A single failed login is not uncommon, but the combination of a high frequency and no other risk signals suggests that this activity may be abnormal.",Monitor the device for further suspicious activity and consider implementing additional security measures to prevent unauthorized access.,5.272,0,TRUE,TRUE,
R105,PERSIST_014,PERSIST,Service or persistence-related change combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.0,service_change; defender_disabled; powershell.exe,service_configuration_changed;suspicious_command_pattern,PERSIST_005; NORMAL_003; SEC_003,19; 18; 18,"A service or persistence change was observed, and Microsoft Defender real-time protection is disabled. This combination of events indicates a higher risk.",Review the scenario notes for more information and consider taking action to re-enable Defender real-time protection.,5.736,0,TRUE,TRUE,
R106,USB_010,USB,USB activity after failed login activity,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,failed_login_activity; high_failed_login_count,failed_login;usb_connected,AUTH_002; NORMAL_003; AUTH_004,20; 19; 17,A single failed login with a high count band indicates a strong abnormal authentication signal consistent with automated guessing behavior.,Investigate the failed login activity and consider implementing additional security measures to prevent unauthorized access.,5.228,0,TRUE,TRUE,
R107,NORMAL_011,NORMAL,Normal media or image viewing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,media_viewing,NET_001; NORMAL_003; NET_002,16; 16; 8,The observed scenario shows ordinary use of a private network with no risky signals. The user is browsing common sites and using normal processes.,No further action required; the activity appears to be benign.,5.227,0,TRUE,TRUE,
R108,PROC_013,PROC,PowerShell activity while Defender is disabled,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; powershell.exe,defender_disabled;powershell_activity,SEC_003; AUTH_005; PROC_005,21; 15; 15,"The Microsoft Defender real-time protection is disabled, and a suspicious process 'powershell.exe' is running. This combination indicates a high-risk security action.",Enable Microsoft Defender real-time protection and investigate the suspicious powershell.exe process.,5.462,0,TRUE,TRUE,
R109,AUTH_010,AUTH,Failed login activity while CMD is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,repeated_failed_logins; rapid_activity_window,failed_login;cmd_activity,AUTH_003; NORMAL_003; NET_001,23; 20; 17,"The device has experienced repeated failed logins, which is a medium-risk activity. Additionally, the rapid activity window suggests that the user may be engaging in suspicious behavior.",Monitor the device for further suspicious activity and consider implementing additional security measures to prevent unauthorized access.,5.736,0,TRUE,TRUE,
R110,NET_001,NET,Private network normal work session,normal,normal,TRUE,TN,,low,low,TRUE,1.0,private_network; browser_activity; normal_network_activity; no_additional_risky_activity,private_network;normal_network_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The user is browsing common sites on a private network with no other risk signals.,No action required; the activity is normal and low-risk.,5.31,0,TRUE,TRUE,
R111,USB_003,USB,Authorised USB inserted and normal file copied,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,unknown_usb; usb_connected; usb_files_viewed,authorised_usb;usb_file_copied,NET_001; NORMAL_003; USB_002,16; 16; 9,"An unknown device is connected and its files are viewed, which raises concern. Although visibility is not execution, the presence of an unknown device increases the risk level.",Verify the legitimacy of the device and ensure that no sensitive data is being accessed or executed.,5.686,0,TRUE,TRUE,
R112,NET_011,NET,Network scanning tool opened during endpoint session,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,nmap.exe,network_scanner_activity,NORMAL_003; SEC_003; NET_001,17; 16; 15,"The presence of the 'nmap.exe' process, which is commonly used for network scanning and discovery, suggests that the device may be engaged in potentially malicious activity.",Disable or remove any suspicious processes and review system logs for further evidence of unauthorized activity.,5.225,0,TRUE,TRUE,
R113,NORMAL_016,NORMAL,Normal Word document editing and saving activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; basic_command_use; normal_network_activity,document_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,The observed activity is normal as it shows basic command-line use on a private network with no risky co-signal.,No further action required; the system is operating within expected parameters.,5.339,0,TRUE,TRUE,
R114,NORMAL_006,NORMAL,Normal PDF or document viewing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,document_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The observed activity is normal as the device is operating on a private network with ordinary connectivity and no scanning or failed login attempts.,No further action required; continue monitoring for potential security threats.,5.566,0,TRUE,TRUE,
R115,PROC_001,PROC,PowerShell opened for normal command use,normal,normal,TRUE,TN,,low,low,TRUE,1.0,private_network; basic_command_use; powershell_activity; cmd_activity; terminal_activity; no_additional_risky_activity,powershell_activity;basic_command_use,NET_001; NORMAL_003; PROC_001,17; 17; 15,"The observed activity is normal as it involves basic command-line use on a private network, with no signs of malicious behavior.",No further action required; the system appears to be functioning normally.,5.879,0,TRUE,TRUE,
R116,NET_003,NET,Network profile checked without changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,network_profile_viewed;settings_viewed,NET_001; NORMAL_003; NET_002,16; 16; 8,The observed activity is normal as it only shows private network use and ordinary browsing with no other risk signals.,No further action required; the system is operating within expected parameters.,5.45,0,TRUE,TRUE,
R117,SEC_012,SEC,Security protection disabled combined with USB activity,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; realtime_protection_enabled = false,defender_disabled;usb_connected,SEC_003; USB_005; AUTH_005,21; 17; 14,Disabling Microsoft Defender real-time protection removes a key defence layer and is a confirmed high-risk security action.,Enable Microsoft Defender real-time protection to ensure your device remains secure.,5.977,0,TRUE,TRUE,
R118,SEC_001,SEC,Windows Security dashboard opened with no changes,abnormal,normal,FALSE,FP,,high,low,FALSE,0.0,defender_disabled; script_execution,settings_viewed,SEC_003; SEC_004; PROC_005,18; 14; 12,"The Defender real-time protection is disabled, and script execution is detected. This combination of events indicates a strong abnormal pattern.",Investigate the reason for Defender disablement and review the executed scripts to ensure they are legitimate.,5.584,0,TRUE,TRUE,
R119,PROC_014,PROC,PowerShell or CMD activity combined with failed login activity,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,failed_login_activity; defender_disabled; risky_processes,failed_login;terminal_activity,AUTH_005; AUTH_002; SEC_003,21; 19; 17,"The combination of failed login activity, disabled Defender real-time protection, and risky processes (Powershell and Cmd) suggests a potential security threat.",Investigate the system for signs of unauthorized access or malicious activity. Consider enabling Defender real-time protection and monitoring system logs for further insight.,5.842,0,TRUE,TRUE,
R120,USB_006,USB,Unknown USB inserted and files browsed,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.5,defender_disabled; usb_files_browsed; unknown_usb,unknown_usb;usb_files_viewed,SEC_003; USB_002; SEC_004,18; 17; 14,"The Defender real-time protection is disabled, and an unknown USB device with browsed files is connected. This combination of events increases the risk level.",Disable the unknown USB device and re-enable Defender real-time protection to ensure system security.,5.79,0,TRUE,TRUE,
