record_id,scenario_id,category,scenario_name,predicted_class,ground_truth_class,class_match,outcome,manual_review,predicted_risk,ground_truth_risk,risk_match,indicator_overlap,predicted_indicators,expected_indicators,model_explanation,model_recommendation,latency_seconds,json_valid,error
R081,AUTH_014,AUTH,Failed login activity combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.5,powershell.exe and windowsterminal.exe in risky_processes list; failed_login_activity is true,failed_login;suspicious_command_pattern,"The presence of powershell.exe and windowsterminal.exe in the risky_processes list, along with failed login activity, suggests potential security risks.",Verify user credentials and monitor system logs for suspicious activity.,5.3,TRUE,
R082,PERSIST_009,PERSIST,Harmless startup shortcut removed after test,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,startup_item_change; startup_item_details: removed Notepad startup shortcut,startup_item_removed;cleanup_activity,"A startup item was removed, which could indicate a potential attempt to hide or remove malicious software.",Verify the removal of the startup item and ensure it is not related to any legitimate software.,5.064,TRUE,
R083,USB_013,USB,USB activity with compressed archive accessed,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,code.exe opened multiple times; USB connection detected with compressed archive content,usb_connected;usb_archive_accessed,"The user has opened the code.exe application multiple times, which could indicate repeated attempts to execute a specific program. Additionally, a USB drive was connected and contained compressed archives, which may be suspicious.",Verify the legitimacy of the code.exe application and review USB drive contents for potential threats.,5.472,TRUE,
R084,USB_008,USB,USB executable or script accessed in controlled test,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,powershell.exe; windowsterminal.exe,usb_connected;usb_script_or_executable_accessed,The presence of powershell.exe and windowsterminal.exe in the risky_processes list suggests potential malicious activity.,Monitor the system for further suspicious activity and consider running a full scan with antivirus software.,5.314,TRUE,
R085,PROC_009,PROC,Nmap opened or version checked,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,cmd.exe; nmap.exe,network_scanner_activity,"The presence of cmd.exe and nmap.exe in the running monitored processes, along with the command line 'nmap --version', suggests potential network scanning or system exploration activities.",Monitor the device for further suspicious activity and consider implementing additional security measures to prevent unauthorized access.,5.472,TRUE,
R086,PROC_016,PROC,CMD opened and used for a basic directory listing,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,cmd.exe and windowsterminal.exe processes running concurrently; multiple cmd.exe instances with suspicious command lines,cmd_activity;file_browsing,"The presence of multiple cmd.exe instances with unusual command lines, along with the running of windowsterminal.exe, suggests potential malicious activity.",Monitor the system for further suspicious activity and consider running a full system scan.,5.626,TRUE,
R087,SEC_007,SEC,Firewall setting changed temporarily and restored,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,Defender disabled; Realtime protection disabled,firewall_configuration_changed;security_setting_restored,"The defender and its real-time protection features were disabled, which may indicate a potential security risk.",Enable defender and real-time protection to ensure the device is properly secured.,4.887,TRUE,
R088,USB_014,USB,USB activity combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,powershell.exe; windowsterminal.exe; suspicious_process_context,usb_connected;suspicious_command_pattern,"The presence of powershell and windowsterminal processes, along with suspicious process context, suggests potential malicious activity.",Monitor the system for further suspicious activity and consider running a full scan with antivirus software.,5.359,TRUE,
R089,SEC_009,SEC,Defender disabled before controlled download,normal,abnormal,FALSE,FN,,low,critical,FALSE,0.5,file_downloaded,defender_disabled;file_download,"A file was downloaded from an unknown source, but antivirus and real-time protection are enabled.",Verify the downloaded file's integrity and ensure it is not malicious.,4.644,TRUE,
R090,USB_009,USB,Multiple USB insertion events,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,"running_monitored_processes contain cmd.exe, powershell.exe, and python.exe; removable drive E: detected with FAT32 filesystem and volume name CORSAIR",multiple_usb_connections,The presence of command-line tools and a removable drive may indicate potential malicious activity. Further investigation is recommended.,Review the system logs for suspicious activity and consider running a full scan with antivirus software.,5.486,TRUE,
R091,PROC_011,PROC,Unknown executable from Downloads opened in controlled test,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,file_downloaded,executable_execution;unknown_executable,"A file was downloaded, which may indicate a potential security risk. Defender services are disabled.",Verify the legitimacy of the downloaded file and ensure defender services are re-enabled.,4.637,TRUE,
R092,SEC_013,SEC,Defender disabled combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,powershell.exe and windowsterminal.exe are considered risky processes; Defender is disabled,powershell_activity;defender_disabled,"The presence of powershell.exe and windowsterminal.exe, which are considered risky processes, along with Defender being disabled, suggests potential security risks.",Enable Defender and monitor the system for suspicious activity.,5.237,TRUE,
R093,NORMAL_013,NORMAL,Normal email or communication activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,multiple benign processes running; user opened code and opera applications,communication_app_activity,"The user has been using their device normally, with multiple background processes running. They have also opened some legitimate applications.",Monitor the device for any potential issues.,5.063,TRUE,
R094,PERSIST_003,PERSIST,Services list viewed only,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,"running_monitored_processes: cmd.exe, powershell.exe, python.exe; apps_opened: code.exe, mmc.exe",services_viewed;no_persistence_change,"The presence of command-line interfaces and scripting tools, along with the opening of system configuration apps, suggests potential user activity that may require closer monitoring.",Verify user intentions and monitor for any suspicious behavior.,5.224,TRUE,
R095,PERSIST_006,PERSIST,Harmless scheduled task modified for test,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,scheduled task change detected,scheduled_task_modified,"A scheduled task was updated, which could indicate potential malicious activity.",Verify the legitimacy of the updated task and review system logs for further information.,4.736,TRUE,
R096,AUTH_016,AUTH,Normal lock and unlock using correct PIN or password,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe and python.exe running monitored processes,screen_lock_activity;successful_login,"The user opened Notepad and LockApp, which is normal activity. The presence of PowerShell and Python in the running processes is not unusual.",No action required; continue monitoring,4.984,TRUE,
R097,SEC_002,SEC,Defender status checked only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,"running monitored processes include cmd, powershell, and python; removable drive D: is FAT32 formatted with volume name NEIL",settings_viewed;defender_enabled,"The user has opened code, windowsterminal, and possibly performed some scripting or development activities. The removable drive D: is present but does not indicate any suspicious activity.",Monitor the system for any potential issues and ensure that antivirus software is up to date.,5.56,TRUE,
R098,PROC_006,PROC,CMD used to check network configuration,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,"cmd.exe and windowsterminal.exe are classified as risky processes; collector_is_admin is false, but cmd.exe was run with elevated privileges",network_configuration_query,"The user opened the command prompt (cmd.exe) and Windows Terminal (windowsterminal.exe), which could indicate malicious activity. Although the collector is not an administrator, one of these processes was run with elevated privileges.",Verify the legitimacy of the commands executed by cmd.exe and windowsterminal.exe,6.062,TRUE,
R099,PERSIST_017,PERSIST,Startup apps viewed without adding or removing startup items,normal,normal,TRUE,TN,,low,low,TRUE,0.0,"running monitored processes: powershell.exe, python.exe; benign background process: notepad.exe",startup_items_viewed;no_persistence_change,"The user opened Notepad and Task Manager, which is normal activity. The running processes are also legitimate.",No action required.,4.953,TRUE,
R100,PROC_015,PROC,PowerShell opened and closed without running suspicious commands,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,powershell.exe; windowsterminal.exe,powershell_activity;no_additional_risky_activity,The presence of powershell.exe and windowsterminal.exe in the risky_processes list suggests potential malicious activity.,Verify the legitimacy of these processes and consider running a full system scan.,5.157,TRUE,
R101,SEC_011,SEC,Defender configuration changed,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,multiple defender configuration changes; realtime protection disabled,defender_configuration_changed;defender_disabled,"The defender service is disabled, and there have been multiple configuration changes. This could indicate an attempt to bypass security measures.",Enable defender services and monitor for further suspicious activity.,5.064,TRUE,
R102,PROC_017,PROC,VS Code terminal used for normal development activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,"running monitored processes: powershell.exe, python.exe; benign background processes: 1password-browsersupport.exe, mbambgnativemsg.exe, notepad.exe, opera.exe",development_activity,"The user has opened Notepad and Opera, and is running PowerShell and Python. This activity is normal as it appears to be legitimate usage.",No further action required.,5.48,TRUE,
R103,NORMAL_007,NORMAL,Normal browser research with multiple tabs,normal,normal,TRUE,TN,,low,low,TRUE,0.0,multiple benign processes running; user opened notepad and opera,browser_activity,"The user has been using the system normally, opening notepad and opera. The presence of multiple benign processes is also normal.",No action required,4.84,TRUE,
R104,AUTH_013,AUTH,Failed login activity combined with USB activity,normal,abnormal,FALSE,FN,,low,high,FALSE,0.0,"running monitored processes: powershell.exe, python.exe; benign background processes: code.exe, notepad.exe, powershell.exe (vscode shell integration)",failed_login;usb_connected,"The user has opened Notepad and Code editors, and is running PowerShell and Python. This activity is normal as it suggests the user is working on a project.",No action required; continue monitoring,5.382,TRUE,
R105,PERSIST_014,PERSIST,Service or persistence-related change combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.0,powershell.exe,service_configuration_changed;suspicious_command_pattern,The presence of PowerShell activity in the risky_processes list suggests potential malicious behavior. The service_change_details indicate persistence activity.,Review the service change details and consider running a full system scan.,4.693,TRUE,
R106,USB_010,USB,USB activity after failed login activity,normal,abnormal,FALSE,FN,,low,high,FALSE,0.0,collector_is_admin=true; defender services enabled; network profile is private; only benign processes running; no suspicious file downloads or access,failed_login;usb_connected,"The user's device appears to be in a normal state, with all defender services enabled and no suspicious activity detected.",No action required. Monitor the device for any potential issues.,5.387,TRUE,
R107,NORMAL_011,NORMAL,Normal media or image viewing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,"running multiple command-line processes (cmd.exe, powershell.exe, python.exe)",media_viewing,"The user is running multiple command-line processes, which is normal for a developer or power user. However, it's always good to keep an eye on these processes to ensure they're not doing anything malicious.",Monitor the processes and ensure they're legitimate,5.252,TRUE,
R108,PROC_013,PROC,PowerShell activity while Defender is disabled,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.0,powershell.exe,defender_disabled;powershell_activity,"The defender is disabled, and a risky process (Powershell) was detected. This could indicate an attempt to bypass security controls.",Enable the defender and review the system for any potential threats.,4.768,TRUE,
R109,AUTH_010,AUTH,Failed login activity while CMD is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,risky_processes; failed_login_activity,failed_login;cmd_activity,The presence of risky processes and failed login attempts indicates potential security threats. Further investigation is recommended.,Review system logs for suspicious activity and consider running a full system scan with antivirus software.,5.13,TRUE,
R110,NET_001,NET,Private network normal work session,normal,normal,TRUE,TN,,low,low,TRUE,0.0,running common processes; benign background processes,private_network;normal_network_activity,"The user opened Notepad and Teams, which are legitimate applications. The system is running with antivirus and real-time protection enabled.",No action required; continue monitoring,4.954,TRUE,
R111,USB_003,USB,Authorised USB inserted and normal file copied,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,"running_monitored_processes: cmd.exe, powershell.exe, python.exe; apps_opened: code.exe",authorised_usb;usb_file_copied,"The presence of command-line interfaces and scripting languages, along with an unknown app being opened, suggests potential malicious activity.","Verify the legitimacy of the running processes and apps, and consider updating antivirus software.",5.384,TRUE,
R112,NET_011,NET,Network scanning tool opened during endpoint session,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,nmap.exe,network_scanner_activity,"The presence of nmap.exe, a network scanning tool, suggests potential reconnaissance or vulnerability assessment activity.",Verify the legitimacy of the process and consider running a full system scan with an antivirus solution.,4.95,TRUE,
R113,NORMAL_016,NORMAL,Normal Word document editing and saving activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,multiple benign processes running; no suspicious network activity detected,document_activity,"The user has been using standard Windows applications like Notepad and Word, as well as a code editor. No suspicious network or file access was detected.",No action required; continue monitoring for any potential issues.,5.117,TRUE,
R114,NORMAL_006,NORMAL,Normal PDF or document viewing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,multiple legitimate processes running; private network profile,document_activity,"The user is running multiple legitimate applications, including code and msedge. The device is connected to a private network.",No action required; the activity appears normal.,4.878,TRUE,
R115,PROC_001,PROC,PowerShell opened for normal command use,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,powershell.exe; windowsterminal.exe,powershell_activity;basic_command_use,"The presence of powershell.exe and windowsterminal.exe in the running monitored processes suggests potential malicious activity. These processes are often used for scripting and command-line execution, which can be risky if not properly controlled.",Monitor the system closely and consider implementing additional security measures to restrict access to these processes.,5.657,TRUE,
R116,NET_003,NET,Network profile checked without changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,"running common processes like cmd, powershell, and python; opening notepad and system settings",network_profile_viewed;settings_viewed,The user is performing normal activities such as opening text editors and system settings. The running processes are legitimate and the network profile is private.,No action required,4.927,TRUE,
R117,SEC_012,SEC,Security protection disabled combined with USB activity,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.0,Defender disabled; Real-time protection disabled,defender_disabled;usb_connected,"The defender service is currently disabled, which may leave the system vulnerable to malware and other threats.",Enable defender services and ensure real-time protection is enabled.,4.955,TRUE,
R118,SEC_001,SEC,Windows Security dashboard opened with no changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,benign background processes; usual applications opened,settings_viewed,"The user has opened some common applications and background processes are running, which is normal.",No action required. Monitor the device for any unusual activity.,4.95,TRUE,
R119,PROC_014,PROC,PowerShell or CMD activity combined with failed login activity,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.0,powershell.exe; cmd.exe,failed_login;terminal_activity,The presence of PowerShell and Command Prompt processes may indicate malicious activity.,Monitor the system for further suspicious activity and consider running a full scan with an antivirus tool.,4.796,TRUE,
R120,USB_006,USB,Unknown USB inserted and files browsed,normal,abnormal,FALSE,FN,,low,medium,FALSE,0.0,notepad.exe opened,unknown_usb;usb_files_viewed,"The user opened Notepad, which is a normal and legitimate activity.",No action required. The system appears to be functioning normally.,4.586,TRUE,
